episode,total_reward,score,steps,epsilon
236,-10.215308227539063,0,96,0.6222118602213194
237,-10.055336914062504,0,94,0.6209674365008767
238,-11.172620849609384,0,534,0.619725501627875
239,-12.345010986328129,0,374,0.6184860506246193
240,-9.280048217773437,0,30,0.61724907852337
241,-6.760255126953127,0,51,0.6160145803663232
242,-10.336482238769534,0,92,0.6147825512055906
243,-10.0,0,1,0.6135529861031793
244,-10.50921600341797,0,138,0.612325880130973
245,-9.715780944824223,0,65,0.611101228370711
246,-9.950023193359378,0,94,0.6098790259139696
247,-9.824324951171874,0,34,0.6086592678621416
248,-13.465570068359378,0,431,0.6074419493264174
249,-9.467361755371094,0,51,0.6062270654277645
250,-10.364924926757816,0,120,0.6050146112969089
251,-9.191939086914063,0,30,0.6038045820743151
252,-9.827085571289063,0,67,0.6025969729101665
253,-9.994127502441405,0,51,0.6013917789643461
254,-9.557759399414063,0,30,0.6001889954064175
255,-9.108069152832037,0,227,0.5989886174156046
256,-6.968735427856441,0,162,0.5977906401807734
257,-8.861900939941409,0,226,0.5965950589004119
258,-9.497086791992189,0,29,0.595401868782611
259,-9.576600646972656,0,36,0.5942110650450458
260,-11.886112976074227,0,273,0.5930226429149558
261,-8.018518600463869,0,242,0.5918365976291259
262,-54.347872314453056,2,171,0.5906529244338676
263,-13.409999999999972,0,342,0.5894716185849999
264,-11.0,0,101,0.5882926753478298
265,-11.430000000000001,0,144,0.5871160899971342
266,-10.850000000000001,0,86,0.5859418578171399
267,-10.98,0,99,0.5847699741015057
268,-10.63,0,64,0.5836004341533026
269,-11.590000000000002,0,160,0.5824332332849961
270,-13.209999999999976,0,322,0.5812683668184261
271,-10.59,0,60,0.5801058300847892
272,-10.950000000000001,0,96,0.5789456184246197
273,-12.05,0,206,0.5777877271877704
274,-18.819999999999858,0,883,0.5766321517333949
275,-10.51,0,52,0.5754788874299281
276,-11.900000000000002,0,191,0.5743279296550683
277,-13.109999999999978,0,312,0.5731792737957582
278,-12.020000000000001,0,203,0.5720329152481667
279,-10.56,0,57,0.5708888494176704
280,-11.22,0,123,0.569747071718835
281,-13.709999999999965,0,372,0.5686075775753973
282,-11.47,0,148,0.5674703624202465
283,-10.940000000000001,0,95,0.5663354216954061
284,-12.020000000000001,0,203,0.5652027508520152
285,-11.120000000000001,0,113,0.5640723453503111
286,-17.409999999999886,0,742,0.5629442006596105
287,-15.34999999999993,0,536,0.5618183122582913
288,-19.839999999999833,0,985,0.5606946756337747
289,-11.290000000000001,0,130,0.5595732862825071
290,-13.099999999999978,0,311,0.5584541397099421
291,-10.4,0,41,0.5573372314305222
292,-10.0,0,1,0.5562225569676611
293,-11.330000000000002,0,134,0.5551101118537257
294,-10.56,0,57,0.5539998916300183
295,-10.0,0,1,0.5528918918467582
296,-11.340000000000002,0,135,0.5517861080630647
297,-11.24,0,125,0.5506825358469386
298,-10.31,0,32,0.5495811707752447
299,-18.919999999999852,0,893,0.5484820084336942
300,-9.999999999999831,0,1000,0.5473850444168268
301,-9.999999999999831,0,1000,0.5462902743279932
302,-10.42,0,43,0.5451976937793371
303,-10.97,0,98,0.5441072983917784
304,-9.999999999999831,0,1000,0.5430190837949949
305,-17.18999999999989,0,720,0.5419330456274049
306,-10.0,0,1,0.5408491795361501
307,-10.42,0,43,0.5397674811770777
308,-11.270000000000001,0,128,0.5386879462147236
309,-10.620000000000001,0,63,0.5376105703222942
310,-12.97999999999998,0,299,0.5365353491816496
311,-11.970000000000002,0,198,0.5354622784832863
312,-9.999999999999831,0,1000,0.5343913539263198
313,-16.8199999999999,0,683,0.5333225712184672
314,-10.2,0,21,0.5322559260760302
315,-9.999999999999831,0,1000,0.5311914142238782
316,-9.999999999999831,0,1000,0.5301290313954304
317,-9.999999999999831,0,1000,0.5290687733326396
318,-16.149999999999913,0,616,0.5280106357859743
319,-14.259999999999954,0,427,0.5269546145144024
320,-10.66,0,67,0.5259007052853736
321,-10.700000000000001,0,71,0.5248489038748029
322,-10.88,0,89,0.5237992060670532
323,-10.26,0,27,0.5227516076549191
324,-10.950000000000001,0,96,0.5217061044396093
325,-11.520000000000001,0,153,0.52066269223073
326,-11.200000000000001,0,121,0.5196213668462686
327,-10.0,0,1,0.5185821241125761
328,-10.15,0,16,0.5175449598643509
329,-10.63,0,64,0.5165098699446222
330,-11.15,0,116,0.515476850204733
331,-15.679999999999923,0,569,0.5144458965043235
332,-10.75,0,76,0.5134170047113148
333,-10.49,0,50,0.5123901707018922
334,-10.21,0,22,0.5113653903604884
335,-12.55999999999999,0,257,0.5103426595797674
336,-11.64,0,165,0.5093219742606079
337,-12.259999999999996,0,227,0.5083033303120866
338,-11.47,0,148,0.5072867236514624
339,-10.44,0,45,0.5062721502041595
340,-12.269999999999996,0,228,0.5052596059037512
341,-11.360000000000001,0,137,0.5042490866919437
342,-10.98,0,99,0.5032405885185598
343,-10.84,0,85,0.5022341073415226
344,-11.990000000000002,0,200,0.5012296391268396
345,-10.96,0,97,0.5002271798485859
346,-11.740000000000002,0,175,0.4992267254888887
347,-10.530000000000001,0,54,0.4982282720379109
