episode,total_reward,score,steps,epsilon
230,-2.8342822265623644,0,478,0.49955299836509925
231,-1.1630554199218328,0,100,0.49805433937000393
232,0.512246704101563,0,29,0.4965601763518939
233,7.9007586669922,2,196,0.49507049582283824
234,0.36657836914065367,0,64,0.49358528433536975
235,0.3718450927734258,0,76,0.49210452848236363
236,-1.126920776367132,0,215,0.49062821489691655
237,-2.5761090087890413,0,129,0.4891563302522258
238,-2.0765191650390684,0,58,0.48768886126146915
239,-5.0,0,1,0.48622579467768473
240,-0.051500244140602724,0,41,0.4847671172936517
241,-0.8001977539062475,0,23,0.4833128159417707
242,-0.332799072265602,0,197,0.4818628774939454
243,-0.3454656982421742,0,35,0.48041728886146357
244,-0.2663790893554401,0,142,0.4789760369948792
245,0.0949359130859504,0,30,0.47753910888389456
246,7.682319335937546,2,259,0.4761064915572429
247,-1.4801940917968301,0,113,0.4746781720825711
248,-1.467097778320301,0,32,0.4732541375663234
249,-0.33872253417967535,0,33,0.4718343751536244
250,0.03295684814456301,0,118,0.47041887202816357
251,-0.9437530517577688,0,136,0.4690076154120791
252,-5.0,0,1,0.46760059256584285
253,0.6594393920898591,0,32,0.4661977907881453
254,-0.3367611694335171,0,225,0.4647991974157809
255,0.5507815551757904,0,61,0.46340479982353355
256,-0.1318585205077909,0,66,0.46201458542406293
257,0.629438171386723,0,32,0.4606285416677907
258,-1.3295422363280807,0,282,0.45924665604278736
259,0.781669616699256,0,102,0.457868916074659
260,1.5356442260742345,0,23,0.45649530932643506
261,-1.1318579101561537,0,278,0.45512582339845575
262,-0.1183209228515345,0,103,0.45376044592826037
263,5.44377685546884,2,935,0.4523991645904756
264,0.12172424316408659,0,68,0.45104196709670413
265,7.9939721679688205,2,368,0.449688841195414
266,-0.32474548339844667,0,210,0.4483397746718278
267,0.19937713623057185,0,331,0.4469947553478123
268,-2.3073828124999802,0,117,0.44565377108176885
269,0.3109039306640655,0,66,0.44431680976852356
270,2.087009887695329,0,54,0.44298385933921797
271,0.06021240234376002,0,34,0.4416549077612003
272,-0.009486083984355353,0,44,0.4403299430379167
273,0.028706665039077706,0,25,0.43900895320880295
274,8.975392456054697,2,192,0.43769192634917653
275,-5.0,0,1,0.436378850570129
276,-0.7070214843749518,0,129,0.4350697140184186
277,0.3015936279297051,0,110,0.43376450487636337
278,-5.0,0,1,0.43246321136173427
279,-2.610223388671857,0,102,0.43116582172764906
280,-1.2817468261717875,0,414,0.42987232426246613
281,0.16105438232422653,0,149,0.42858270728967873
282,-0.4671447753905955,0,184,0.4272969591678097
283,-5.0,0,1,0.4260150682903063
284,-0.011353759765615479,0,18,0.4247370230854354
285,-3.0181622314452055,0,681,0.4234628120161791
286,2.4855731201171807,0,51,0.42219242358013054
287,0.11265319824219056,0,10,0.4209258463093902
288,0.5620239257813111,0,173,0.419663068770462
289,-1.6711352539061441,0,289,0.4184040795641506
290,0.18876342773438815,0,106,0.41714886732545814
291,-0.3139929199218763,0,65,0.41589742072348174
292,-4.691891479491993,0,864,0.4146497284613113
293,-2.2007275390623886,0,433,0.41340577927592737
294,0.018731079101557135,0,27,0.41216556193809956
295,-0.029902954101491908,0,191,0.41092906525228523
296,-1.41745056152339,0,159,0.40969627805652836
297,-3.2415106201171815,0,92,0.40846718922235875
298,-0.5926116943359219,0,68,0.40724178765469166
299,-0.2608837890624711,0,58,0.4060200622917276
300,0.7702160644531544,0,69,0.4048020021048524
301,-1.0512286376952442,0,184,0.40358759609853784
302,-0.48919128417969304,0,49,0.4023768333102422
303,-1.0927239990234003,0,110,0.4011697028103115
304,0.6265075683593953,0,99,0.3999661937018806
305,-0.18636749267572394,0,347,0.39876629512077494
306,0.48927093505860064,0,17,0.3975699962354126
307,-0.9655883789061876,0,145,0.3963772862467064
308,0.7856329345703337,0,66,0.39518815438796623
309,-0.8146539306640124,0,142,0.3940025899248023
310,0.5637844848632927,0,49,0.3928205821550279
311,0.03195861816408474,0,70,0.39164212040856283
312,0.3545672607422041,0,97,0.39046719404733715
313,-1.1501135253906125,0,45,0.38929579246519513
314,-1.281237792968736,0,248,0.38812790508779954
315,1.2327636718750012,0,67,0.38696352137253615
316,-4.246833496093641,0,381,0.38580263080841853
317,-3.2054235839842224,0,350,0.3846452229159933
318,-1.651809082031182,0,217,0.3834912872472453
319,0.35964782714844556,0,50,0.3823408133855036
320,0.8636947631836005,0,16,0.38119379094534706
321,-0.0413531494140722,0,73,0.380050209572511
322,-5.0,0,1,0.3789100589437935
323,0.49219970703125693,0,32,0.3777733287669621
324,0.9549447631836063,0,43,0.37664000878066123
325,-0.8950524902343107,0,206,0.37551008875431924
326,-0.15390014648437145,0,41,0.37438355848805627
327,-1.4739923095701988,0,322,0.3732604078125921
328,-1.2868554687499851,0,145,0.37214062658915437
329,-0.6269415283202715,0,173,0.3710242047093869
330,-0.483814697265589,0,44,0.3699111320952587
331,-0.9509796142577995,0,110,0.36880139869897294
332,0.34724792480469624,0,62,0.367694994502876
333,-1.4662158203124855,0,56,0.3665919095193674
334,-0.6337982177734185,0,97,0.36549213379080925
335,-0.9724017333983799,0,251,0.3643956573894368
336,0.10100219726562898,0,31,0.3633024704172685
337,-1.435753784179644,0,205,0.3622125630060167
338,-0.05932739257811548,0,27,0.3611259253169986
339,0.4963742065429848,0,91,0.3600425475410476
340,-1.3104174804686828,0,178,0.3589624198984244
341,-1.5393286132812194,0,338,0.35788553263872913
342,-1.1611602783202208,0,315,0.35681187604081294
343,-0.5499658203124733,0,138,0.3557414404126905
344,-1.5406216430663333,0,421,0.35467421609145244
345,-1.5116168212889405,0,328,0.35361019344317807
346,-5.0,0,1,0.35254936286284855
347,-1.3548898315428888,0,521,0.35149171477426
348,-0.010564880371061847,0,99,0.3504372396299372
349,-0.06954223632812884,0,30,0.3493859279110474
350,-0.17134094238278852,0,50,0.34833777012731426
351,-1.8818676757811366,0,264,0.34729275681693234
352,8.341610717773502,2,309,0.3462508785464815
353,-0.9691564941406261,0,43,0.34521212591084205
354,-3.1882708740233863,0,353,0.34417648953310953
355,-0.08475585937499197,0,66,0.3431439600645102
356,-1.0416259765624627,0,235,0.34211452818431665
357,-0.31505310058591274,0,90,0.3410881845997637
358,-1.9191503906249898,0,72,0.3400649200459644
359,0.7936947631835896,0,30,0.3390447252858265
360,8.07046752929694,2,223,0.33802759110996905
361,6.415672607421941,2,500,0.3370135083366391
362,-0.3242150878905843,0,113,0.3360024678116292
363,-1.827578735351513,0,204,0.3349944604081943
364,-1.8008972167968134,0,298,0.33398947702696974
365,-5.0853851318356655,0,839,0.3329875085958888
366,-0.6451220703123957,0,267,0.33198854607010114
367,-2.1847460937498644,0,464,0.33099258043189084
368,-1.2639691162108821,0,230,0.32999960269059514
369,-1.5915307617187602,0,110,0.32900960388252337
370,-4.178676147460862,0,399,0.3280225750708758
371,-1.0199194335936839,0,115,0.32703850734566314
372,-5.0,0,1,0.32605739182362614
373,0.04390319824220423,0,63,0.3250792196481553
374,-0.24714080810541983,0,232,0.3241039819892108
375,8.790516357421955,2,468,0.32313167004324317
376,-5.0,0,1,0.32216227503311345
377,11.472094421386732,2,210,0.3211957882080141
378,-0.2542639160156144,0,65,0.32023220084339005
379,0.22047210693362995,0,101,0.31927150424085987
380,-0.9691735839843618,0,85,0.3183136897281373
381,0.6382531738281463,0,30,0.31735874865895286
382,0.02955261230469297,0,34,0.316406672412976
383,-1.5394299316405449,0,212,0.3154574523957371
384,-0.9013916015624934,0,69,0.3145110800385499
385,6.45589050292979,2,614,0.31356754679843424
386,1.5970690917969215,0,126,0.31262684415803893
387,9.132732849121123,2,266,0.3116889636255648
388,0.5372821044921956,0,24,0.3107538967346881
389,-0.5352685546875069,0,101,0.30982163504448407
390,-0.9652215576171796,0,107,0.3088921701393506
391,7.025784301757842,2,173,0.30796549362893255
392,0.4386941528320243,0,101,0.30704159714804574
393,0.37797729492187937,0,16,0.3061204723566016
394,-3.238599243163996,0,333,0.3052021109395318
395,0.6120831298828433,0,107,0.3042865046067132
396,-0.5132269287109077,0,208,0.30337364509289305
397,-0.430021972656232,0,72,0.30246352415761435
398,-0.2704577636718648,0,30,0.3015561335851415
399,0.461726074218741,0,59,0.30065146518438607
400,-0.5008795166015316,0,116,0.2997495107888329
401,-1.3396856689452923,0,141,0.2988502622564664
402,-2.0412097167968355,0,153,0.29795371146969696
403,-5.0,0,1,0.29705985033528787
404,0.0006793212890698896,0,30,0.296168670784282
405,-1.3693206787109315,0,69,0.29528016477192914
406,-0.3662518310546785,0,65,0.29439432427761336
407,-2.480985107421855,0,116,0.2935111413047805
408,-0.48568969726560596,0,90,0.29263060788086614
409,0.4743585205078187,0,35,0.2917527160572235
410,-0.2924121093749923,0,15,0.29087745790905184
411,-1.074129638671844,0,356,0.2900048255353247
412,0.056453247070335166,0,34,0.28913481105871874
413,1.2770043945312404,0,29,0.28826740662554257
414,-0.4480383300780879,0,107,0.28740260440566595
415,-1.2908007812500024,0,64,0.28654039659244895
416,-0.4189364624023231,0,255,0.2856807754026716
417,-5.0,0,1,0.2848237330764636
418,-1.4957348632812502,0,88,0.2839692618772342
419,-1.980891723632773,0,247,0.2831173540916025
420,0.3557846069336241,0,100,0.28226800202932767
421,-1.2635253906249728,0,90,0.28142119802323967
422,-1.2564601135251965,0,845,0.28057693442917
423,-0.4376110839843488,0,37,0.27973520362588244
424,0.7300723266601636,0,45,0.2788959980150048
425,-1.5123797607421858,0,151,0.2780593100209598
426,-0.12101745605467329,0,40,0.2772251320908969
427,-0.456942749023435,0,29,0.2763934566946242
428,-0.3704650878906035,0,65,0.2755642763245403
429,-3.18973388671864,0,400,0.27473758349556665
430,-0.7492993164062058,0,212,0.27391337074507993
431,-0.9607434082031112,0,110,0.2730916306328447
432,-1.0360015869140229,0,216,0.27227235574094616
433,-2.129642333984342,0,148,0.2714555386737233
434,-5.0,0,1,0.2706411720577021
435,10.018054504394666,2,322,0.269829248541529
436,7.256871948242257,2,367,0.2690197607959044
437,0.3666436767578114,0,67,0.26821270151351667
438,-2.1167626953124636,0,144,0.2674080634089761
439,-1.3819268798827338,0,290,0.2666058392187492
440,-0.7912640380858713,0,213,0.26580602170109296
441,-0.190270996093739,0,32,0.26500860363598966
442,11.871176147460947,2,168,0.2642135778250817
443,-0.4058270263671391,0,109,0.26342093709160647
444,-1.4302294921874634,0,106,0.26263067428033166
445,0.10248016357424206,0,74,0.26184278225749064
446,-5.0,0,1,0.26105725391071816
447,-0.3191986083984295,0,62,0.260274082148986
448,-0.7908621215819132,0,245,0.2594932599025391
449,-1.6813885498046726,0,220,0.25871478012283144
450,13.396242065429721,2,129,0.25793863578246295
451,-0.4042242431640606,0,103,0.2571648198751156
452,-1.2107128906249582,0,115,0.25639332541549026
453,-1.4948687744140612,0,72,0.2556241454392438
454,-2.0342413330077536,0,97,0.25485727300292604
455,-1.3320007324218666,0,429,0.25409270118391725
456,-0.5060559082030904,0,190,0.2533304230803655
457,-0.8067541503905504,0,179,0.25257043181112443
458,-0.3217205810546604,0,110,0.25181272051569104
459,0.35466857910156513,0,17,0.251057282354144
460,-0.00933959960936015,0,54,0.25030411050708157
461,11.09752868652355,2,384,0.24955319817556032
462,1.3364477539062536,0,96,0.24880453858103363
463,-0.44261169433591885,0,38,0.24805812496529053
464,8.870213012695315,2,218,0.24731395059039465
465,0.07523162841803366,0,134,0.24657200873862348
466,-1.4615100097656102,0,55,0.2458322927124076
467,-0.16730529785151926,0,100,0.24509479583427038
468,-0.44812133789057107,0,107,0.24435951144676757
469,-0.32553527832027473,0,142,0.24362643291242728
470,-0.05056915283192165,0,168,0.24289555361369
471,-0.08059387207029367,0,32,0.24216686695284892
472,-0.23058227539060638,0,58,0.24144036635199037
473,-1.0691577148437217,0,63,0.24071604525293439
474,0.5105599975586133,0,36,0.2399938971171756
475,-5.0,0,1,0.23927391542582405
476,-2.1771801757812277,0,128,0.23855609367954658
477,0.4252655029297072,0,60,0.23784042539850794
478,0.09852447509767615,0,89,0.2371269041223124
479,-0.8471926879882306,0,311,0.23641552340994548
480,-0.22472106933588343,0,278,0.23570627683971565
481,-0.10449584960937575,0,63,0.2349991580091965
482,-1.80721679687493,0,187,0.2342941605351689
483,-0.18591003417967933,0,38,0.23359127805356342
484,1.3503100585937586,0,69,0.23289050421940272
485,9.061109008789046,2,154,0.2321918327067445
486,-0.7936022949218726,0,36,0.23149525720862427
487,-3.727207031249928,0,582,0.2308007714369984
488,0.2225552368164232,0,66,0.2301083691226874
489,-1.1638693237304025,0,325,0.22941804401531934
490,8.682913208007854,2,336,0.2287297898832734
491,0.5085653686524587,0,352,0.22804360051362357
492,-1.9863714599609015,0,184,0.2273594697120827
493,-1.093690795898385,0,253,0.22667739130294645
494,6.2124645996094685,2,363,0.22599735912903762
495,0.3427984619140849,0,63,0.2253193670516505
496,0.38679016113288434,0,284,0.22464340895049556
497,0.3975799560547033,0,277,0.22396947872364406
498,-2.2916925048827617,0,241,0.22329757028747313
499,0.08881744384769341,0,64,0.2226276775766107
500,-1.4547906494139697,0,353,0.22195979454388087
501,-0.3988885498046679,0,62,0.22129391516024924
502,-1.3673822021484363,0,151,0.2206300334147685
503,12.17776947021493,2,381,0.2199681433145242
504,9.066451416015646,2,251,0.21930823888458062
505,0.8102069091796986,0,69,0.21865031416792688
506,-0.6261181640624747,0,112,0.2179943632254231
507,9.820069274902304,2,282,0.21734038013574683
508,-1.0597839355468182,0,217,0.21668835899533959
509,8.500725097656332,2,466,0.21603829391835358
510,9.454055480957035,2,251,0.21539017903659852
511,9.181503295898446,2,176,0.21474400849948871
512,-0.23124816894531008,0,67,0.21409977647399026
513,0.2742553710937621,0,26,0.21345747714456828
514,-0.7399707031249854,0,106,0.21281710471313459
515,8.677971496582035,2,467,0.2121786533989952
516,7.623334350585985,2,569,0.2115421174387982
517,-2.605258483886671,0,601,0.2109074910864818
518,9.41545227050792,2,284,0.21027476861322236
519,-1.706035766601521,0,377,0.2096439443073827
520,10.78299316406254,2,177,0.20901501247446055
521,0.04138977050782877,0,195,0.20838796743703716
522,-0.4713940429687451,0,35,0.20776280353472606
523,-0.3102392578125004,0,72,0.20713951512412188
524,-0.5955310058593692,0,35,0.2065180965787495
525,8.732341918945371,2,176,0.20589854228901325
526,0.910212097168003,0,174,0.20528084666214622
527,-0.6413635253905765,0,112,0.20466500412215977
528,-0.43719879150384333,0,216,0.2040510091097933
529,-5.0,0,1,0.2034388560824639
530,10.150635681152314,2,145,0.2028285395142165
531,-5.0,0,1,0.20222005389567385
532,-0.14459533691401827,0,109,0.20161339373398682
533,0.5327331542968796,0,18,0.20100855355278485
534,1.3673138427734566,0,53,0.20040552789212648
535,-1.100649414062461,0,86,0.1998043113084501
536,-0.2045227050781202,0,23,0.19920489837452476
537,-1.1131835937499721,0,105,0.1986072836794012
538,12.710248565673908,2,238,0.198011461828363
539,-0.8256494140624957,0,31,0.1974174274428779
540,12.322444000244165,2,196,0.19682517516054926
541,-1.9736700439452015,0,428,0.19623469963506762
542,0.3332504272461003,0,30,0.1956459955361624
543,-0.1780944824218187,0,143,0.1950590575495539
544,8.18349243164064,2,329,0.19447388037690524
545,11.768115539550749,2,309,0.19389045873577454
546,3.5111022949219723,2,887,0.19330878735956722
547,-0.1610980224609193,0,59,0.1927288609974885
548,-0.11944396972656701,0,86,0.19215067441449604
549,0.056928710937523164,0,21,0.19157422239125255
550,-1.29404418945309,0,142,0.1909994997240788
551,0.2912438964844277,0,197,0.19042650122490654
552,8.168273925781255,2,371,0.18985522172123181
553,1.0003955078125433,0,58,0.18928565605606812
554,8.158108520507794,2,154,0.1887177990878999
555,-2.157826538085936,0,39,0.1881516456906362
556,0.474119567871111,0,63,0.18758719075356428
557,-0.9402493286132305,0,317,0.18702442918130358
558,-0.5375756835937384,0,34,0.18646335589375967
559,-0.27234008789058617,0,73,0.1859039658260784
560,-0.8636938476562408,0,69,0.18534625392860016
561,-0.6777911376952863,0,94,0.18479021516681435
562,-0.17152465820313711,0,36,0.1842358445213139
563,0.30029174804691383,0,59,0.18368313698774996
564,-0.7141455078123595,0,314,0.1831320875767867
565,9.750551147461024,2,530,0.18258269131405633
566,-0.5307638549804441,0,196,0.18203494324011416
567,0.34662384033204496,0,36,0.18148883841039382
568,9.014351806640603,2,180,0.18094437189516263
569,8.56079711914072,2,433,0.18040153877947715
570,-0.3660687255859276,0,26,0.1798603341631387
571,0.19527404785159064,0,246,0.1793207531606493
572,0.04785034179688097,0,55,0.17878279090116736
573,-0.692865600585927,0,39,0.17824644252846386
574,0.6518826293945308,0,25,0.17771170320087848
575,8.997919921875049,2,92,0.17717856809127586
576,-1.0431829833984225,0,91,0.17664703238700202
577,11.46746093750004,2,279,0.17611709128984102
578,-0.7599481201171834,0,156,0.1755887400159715
