episode,total_reward,score,steps,epsilon
155,-9.869771423339843,0,59,0.62581316733396
156,-9.595527038574222,0,49,0.623935727831958
157,-10.01420806884766,0,96,0.6220639206484622
158,-9.10305084228516,0,21,0.6201977288865168
159,-8.888155517578125,0,21,0.6183371356998573
160,-11.604925842285168,0,209,0.6164821242927577
161,-11.326409606933602,0,222,0.6146326779198794
162,-9.418409729003914,0,64,0.6127887798861198
163,-10.002752990722655,0,67,0.6109504135464614
164,-9.852167358398445,0,364,0.609117562305822
165,-10.433453369140627,0,104,0.6072902096189046
166,-9.199517517089845,0,27,0.6054683389900478
167,-9.531673278808595,0,64,0.6036519339730777
168,-10.776734313964846,0,141,0.6018409781711584
169,-9.936108093261717,0,78,0.6000354552366449
170,-10.281672058105473,0,139,0.598235348870935
171,-10.936671752929694,0,174,0.5964406428243222
172,-9.978018493652346,0,97,0.5946513208958493
173,-9.96082275390625,0,58,0.5928673669331617
174,-13.497583312988287,0,431,0.5910887648323622
175,-9.913050537109374,0,102,0.5893154985378651
176,-10.696387939453128,0,130,0.5875475520422515
177,-9.38066650390625,0,21,0.5857849093861247
178,-9.730006408691407,0,84,0.5840275546579663
179,-7.428563690185548,0,106,0.5822754719939924
180,-10.426007690429692,0,73,0.5805286455780104
181,-7.8558082580566415,0,120,0.5787870596412764
182,-12.506790161132823,0,319,0.5770506984623526
183,-12.376752624511731,0,321,0.5753195463669655
184,-14.01586029052736,0,519,0.5735935877278646
185,-10.110321350097655,0,88,0.571872806964681
186,-11.175944519042975,0,208,0.5701571885437869
187,-9.44777282714844,0,36,0.5684467169781556
188,-11.330691528320315,0,209,0.5667413768272211
189,-9.699989013671878,0,81,0.5650411526967395
190,-10.490509643554693,0,167,0.5633460292386493
191,-10.78972229003907,0,171,0.5616559911509333
192,-9.395130004882812,0,29,0.5599710231774805
193,-14.12500000000001,0,421,0.5582911101079481
194,-10.149340820312503,0,122,0.5566162367776242
195,-9.577216186523437,0,62,0.5549463880672914
196,-9.328234252929688,0,40,0.5532815489030894
197,-9.920103454589848,0,103,0.5516217042563801
198,-10.256665649414067,0,69,0.549966839143611
199,-8.923198394775397,0,286,0.5483169386261801
200,-10.777036437988285,0,152,0.5466719878103016
201,-9.919989013671877,0,103,0.5450319718468707
202,-9.726471557617188,0,32,0.5433968759313301
203,-11.39059661865235,0,178,0.5417666853035361
204,-10.0,0,1,0.5401413852476254
205,-11.079168395996104,0,215,0.5385209610918825
206,-14.253407592773454,0,499,0.5369053982086068
207,-12.700275878906265,0,326,0.535294682013981
208,-10.551634216308596,0,133,0.5336887979679391
209,-9.56836456298828,0,45,0.5320877315740353
210,-10.134776611328128,0,58,0.5304914683793133
211,-9.649761962890627,0,52,0.5288999939741753
212,-10.190812683105476,0,130,0.5273132939922528
213,-9.210267028808593,0,24,0.525731354110276
214,-10.615037536621097,0,140,0.5241541600479452
215,-12.466950378417986,0,315,0.5225816975678014
216,-11.234521179199227,0,208,0.521013952475098
217,-10.514809570312508,0,173,0.5194509106176727
218,-10.619340820312509,0,139,0.5178925578858197
219,-11.03687744140626,0,228,0.5163388802121622
220,-10.196699218750007,0,73,0.5147898635715258
221,-9.260688781738283,0,23,0.5132454939808112
222,-9.121531066894532,0,11,0.5117057574988688
223,-9.540973205566406,0,51,0.5101706402263723
224,-10.504892883300792,0,146,0.5086401283056932
225,-10.0,0,1,0.5071142079207761
226,-11.096062622070313,0,186,0.5055928652970137
227,-8.038218841552737,0,182,0.5040760867011227
228,-11.181849975585948,0,209,0.5025638584410194
229,-10.013843994140627,0,65,0.5010561668656963
230,-11.27955627441407,0,230,0.49955299836509925
231,-9.163327026367188,0,27,0.49805433937000393
232,-10.395682983398443,0,134,0.4965601763518939
233,-9.743236083984376,0,49,0.49507049582283824
234,-10.507125244140628,0,145,0.49358528433536975
235,-9.527583312988284,0,34,0.49210452848236363
236,-9.411939086914066,0,52,0.49062821489691655
237,-10.310989379882812,0,83,0.4891563302522258
238,-11.060083007812503,0,204,0.48768886126146915
239,-10.901082153320312,0,177,0.48622579467768473
240,-11.904850769042973,0,307,0.4847671172936517
241,-9.34386932373047,0,45,0.4833128159417707
242,-9.86758270263672,0,68,0.4818628774939454
243,-9.299485168457032,0,32,0.48041728886146357
244,-9.622108459472658,0,70,0.4789760369948792
245,-11.012691650390632,0,122,0.47753910888389456
246,-9.367945251464844,0,38,0.4761064915572429
247,-9.829898376464845,0,67,0.4746781720825711
248,-10.010121154785159,0,165,0.4732541375663234
249,-9.328783569335936,0,35,0.4718343751536244
250,-9.984736633300782,0,28,0.47041887202816357
251,-9.511873168945312,0,47,0.4690076154120791
252,-10.674911499023438,0,92,0.46760059256584285
253,-11.290857543945323,0,151,0.4661977907881453
254,-10.409139404296878,0,102,0.4647991974157809
255,-10.573456420898445,0,118,0.46340479982353355
256,-9.798940429687503,0,98,0.46201458542406293
257,-9.920046081542974,0,393,0.4606285416677907
258,-10.31369537353516,0,61,0.45924665604278736
259,-9.390345458984376,0,36,0.457868916074659
260,-9.720816040039068,0,113,0.45649530932643506
261,-10.976532287597664,0,204,0.45512582339845575
262,-14.188170776367198,0,457,0.45376044592826037
263,-9.755572204589845,0,55,0.4523991645904756
264,-10.323140563964852,0,141,0.45104196709670413
265,-10.006578369140627,0,102,0.449688841195414
266,-9.820908508300787,0,74,0.4483397746718278
267,-11.209926757812502,0,125,0.4469947553478123
268,-10.418511352539067,0,129,0.44565377108176885
269,-10.115222473144533,0,38,0.44431680976852356
270,-9.505628967285157,0,32,0.44298385933921797
271,-9.258049316406252,0,32,0.4416549077612003
272,-9.503057861328127,0,55,0.4403299430379167
273,-9.679168395996093,0,55,0.43900895320880295
274,-9.999986572265628,0,132,0.43769192634917653
275,-10.985055541992194,0,212,0.436378850570129
276,-10.60082458496094,0,134,0.4350697140184186
277,-9.536406555175782,0,35,0.43376450487636337
278,-10.26439331054688,0,193,0.43246321136173427
279,-10.677583312988286,0,149,0.43116582172764906
280,-10.0,0,1,0.42987232426246613
281,-9.419917907714845,0,53,0.42858270728967873
282,-9.60305084228516,0,71,0.4272969591678097
283,-11.355744323730484,0,209,0.4260150682903063
284,-10.284698181152354,0,200,0.4247370230854354
285,-11.050838623046877,0,127,0.4234628120161791
286,-9.52990203857422,0,63,0.42219242358013054
287,-10.173318481445314,0,103,0.4209258463093902
288,-9.862638244628908,0,63,0.419663068770462
289,-10.302070922851563,0,55,0.4184040795641506
290,-13.408900451660168,0,451,0.41714886732545814
291,-9.510129089355472,0,58,0.41589742072348174
292,-7.0595912170410156,0,135,0.4146497284613113
293,-11.90634887695313,0,302,0.41340577927592737
294,-9.810613708496096,0,73,0.41216556193809956
295,-10.0,0,1,0.41092906525228523
296,-10.31135131835938,0,192,0.40969627805652836
297,-9.554767761230469,0,40,0.40846718922235875
298,-10.098003540039064,0,132,0.40724178765469166
299,-10.024545288085942,0,62,0.4060200622917276
300,-9.534750976562503,0,28,0.4048020021048524
301,-10.211932067871098,0,130,0.40358759609853784
302,-9.586677246093753,0,65,0.4023768333102422
303,-9.684163208007813,0,63,0.4011697028103115
304,-9.656858825683596,0,59,0.3999661937018806
305,-13.27544219970705,0,435,0.39876629512077494
306,-12.11726043701173,0,348,0.3975699962354126
307,-10.389990234375006,0,105,0.3963772862467064
308,-9.69814544677735,0,76,0.39518815438796623
309,-11.431707763671879,0,199,0.3940025899248023
310,-9.141424255371096,0,17,0.3928205821550279
311,-12.4562435913086,0,347,0.39164212040856283
312,-9.515886535644531,0,31,0.39046719404733715
313,-10.569668884277354,0,171,0.38929579246519513
314,-10.791267089843753,0,95,0.38812790508779954
315,-10.344487304687501,0,168,0.38696352137253615
316,-10.684815673828126,0,60,0.38580263080841853
317,-9.369972534179691,0,53,0.3846452229159933
318,-9.255334167480468,0,34,0.3834912872472453
319,-9.841728820800782,0,45,0.3823408133855036
320,-9.9401596069336,0,71,0.38119379094534706
321,-9.231431884765625,0,17,0.380050209572511
322,-10.655990905761719,0,175,0.3789100589437935
323,-9.377008361816404,0,60,0.3777733287669621
324,-9.058900451660156,0,16,0.37664000878066123
325,-9.07901977539063,0,93,0.37551008875431924
326,-12.771361389160175,0,389,0.37438355848805627
327,-9.61262176513672,0,30,0.3732604078125921
328,-9.517087097167968,0,31,0.37214062658915437
329,-9.240594177246095,0,21,0.3710242047093869
330,-9.319926757812501,0,28,0.3699111320952587
331,-9.791653442382813,0,89,0.36880139869897294
332,-8.795752563476562,0,25,0.367694994502876
333,-10.491862487792975,0,142,0.3665919095193674
334,-10.07570190429688,0,102,0.36549213379080925
335,-9.420713500976563,0,38,0.3643956573894368
336,-9.489305419921887,0,354,0.3633024704172685
337,-8.894521942138672,0,223,0.3622125630060167
338,-9.829559631347658,0,66,0.3611259253169986
339,-9.660993041992189,0,68,0.3600425475410476
340,-9.624178771972659,0,52,0.3589624198984244
341,-9.204241027832031,0,30,0.35788553263872913
342,-9.925354919433595,0,56,0.35681187604081294
343,-10.0,0,1,0.3557414404126905
344,-7.909611358642578,0,91,0.35467421609145244
345,-9.88575164794922,0,67,0.35361019344317807
346,-7.588728027343752,0,144,0.35254936286284855
347,-10.0,0,1,0.35149171477426
348,-9.071554565429688,0,24,0.3504372396299372
349,-10.34002899169922,0,128,0.3493859279110474
350,-9.567269897460939,0,66,0.34833777012731426
351,-9.708194580078128,0,64,0.34729275681693234
352,-9.962249145507815,0,92,0.3462508785464815
353,-9.700658569335939,0,47,0.34521212591084205
354,-9.371950073242186,0,28,0.34417648953310953
355,-10.213243103027347,0,52,0.3431439600645102
356,-9.691134643554687,0,58,0.34211452818431665
357,-10.606293334960947,0,152,0.3410881845997637
358,-11.830100097656253,0,318,0.3400649200459644
359,-9.476388549804689,0,57,0.3390447252858265
360,-10.716374511718751,0,95,0.33802759110996905
361,-9.930666809082036,0,76,0.3370135083366391
362,-9.116261596679688,0,21,0.3360024678116292
363,-9.135125122070312,0,22,0.3349944604081943
364,-10.755767822265629,0,80,0.33398947702696974
365,-9.516133728027343,0,38,0.3329875085958888
366,-9.974548950195313,0,57,0.33198854607010114
367,-9.661589050292973,0,89,0.33099258043189084
368,-9.343870849609376,0,45,0.32999960269059514
369,-9.38503173828125,0,28,0.32900960388252337
370,-10.030457763671878,0,90,0.3280225750708758
371,-9.039917907714843,0,15,0.32703850734566314
372,-9.266414794921875,0,16,0.32605739182362614
373,-8.81575439453125,0,17,0.3250792196481553
374,-9.837709655761719,0,65,0.3241039819892108
375,-9.274371643066406,0,13,0.32313167004324317
376,-9.025669860839844,0,22,0.32216227503311345
377,-11.274729309082035,0,199,0.3211957882080141
378,-9.477087097167969,0,27,0.32023220084339005
379,-9.178903198242189,0,28,0.31927150424085987
380,-10.494924316406255,0,93,0.3183136897281373
381,-9.676405334472658,0,61,0.31735874865895286
382,-9.422169189453125,0,34,0.316406672412976
383,-9.61890350341797,0,65,0.3154574523957371
384,-8.81759765625001,0,187,0.3145110800385499
385,-10.453677062988284,0,101,0.31356754679843424
386,-9.493672790527347,0,59,0.31262684415803893
387,-9.856261901855468,0,95,0.3116889636255648
388,-9.51586181640625,0,28,0.3107538967346881
389,-9.067147521972656,0,17,0.30982163504448407
390,-9.462830505371093,0,36,0.3088921701393506
391,-10.0,0,1,0.30796549362893255
392,-10.156295776367191,0,107,0.30704159714804574
393,-8.69855041503907,0,194,0.3061204723566016
394,-8.333608856201174,0,181,0.3052021109395318
395,-10.574166870117192,0,117,0.3042865046067132
396,-10.0,0,1,0.30337364509289305
397,-9.68416748046875,0,63,0.30246352415761435
398,-9.241371459960938,0,30,0.3015561335851415
399,-9.122147827148446,0,256,0.30065146518438607
400,-9.113326721191406,0,22,0.2997495107888329
401,-13.836136779785171,0,465,0.2988502622564664
402,-10.879808349609378,0,97,0.29795371146969696
403,-9.694929809570315,0,63,0.29705985033528787
404,-9.167361755371093,0,21,0.296168670784282
405,-10.655309143066413,0,140,0.29528016477192914
406,-10.106492614746099,0,106,0.29439432427761336
407,-10.450108337402346,0,174,0.2935111413047805
408,-9.300499572753905,0,27,0.29263060788086614
409,-8.792116241455082,0,218,0.2917527160572235
410,-9.345959777832032,0,13,0.29087745790905184
411,-9.66741363525391,0,56,0.2900048255353247
412,-9.214959716796875,0,47,0.28913481105871874
413,-10.312943725585944,0,131,0.28826740662554257
414,-10.53898391723633,0,449,0.28740260440566595
415,-14.578526916503924,0,560,0.28654039659244895
416,-9.354826965332034,0,31,0.2856807754026716
417,-7.392124328613286,0,142,0.2848237330764636
418,-9.50116119384766,0,57,0.2839692618772342
419,-9.364355468750002,0,31,0.2831173540916025
420,-9.967756958007815,0,88,0.28226800202932767
421,-9.228903808593753,0,33,0.28142119802323967
422,-9.874837341308595,0,103,0.28057693442917
423,-8.953921813964843,0,278,0.27973520362588244
424,-9.032416076660157,0,18,0.2788959980150048
425,-9.669712524414061,0,46,0.2780593100209598
426,-9.183402099609378,0,23,0.2772251320908969
427,-10.241950073242187,0,115,0.2763934566946242
428,-7.3514918518066406,0,79,0.2755642763245403
429,-9.184380187988282,0,34,0.27473758349556665
430,-9.476068420410158,0,29,0.27391337074507993
431,-9.502869567871096,0,45,0.2730916306328447
432,-9.878072814941412,0,94,0.27227235574094616
433,-6.8198766326904305,0,102,0.2714555386737233
434,-9.61428253173828,0,48,0.2706411720577021
435,-9.39506317138672,0,34,0.269829248541529
436,-10.66640533447266,0,160,0.2690197607959044
437,-9.222526550292969,0,29,0.26821270151351667
438,-9.034377746582031,0,19,0.2674080634089761
439,-9.251240234375,0,9,0.2666058392187492
440,-9.514616394042969,0,26,0.26580602170109296
441,-9.230848083496094,0,25,0.26500860363598966
442,-9.341212768554687,0,18,0.2642135778250817
443,-10.64067016601563,0,176,0.26342093709160647
444,-9.173125,0,26,0.26263067428033166
445,-9.226586914062503,0,30,0.26184278225749064
446,-9.655902709960936,0,118,0.26105725391071816
447,-9.213124389648438,0,30,0.260274082148986
448,-9.621509704589844,0,44,0.2594932599025391
449,-9.666701354980471,0,65,0.25871478012283144
450,-9.439930114746094,0,35,0.25793863578246295
451,-9.539988098144532,0,65,0.2571648198751156
452,-8.721973571777351,0,191,0.25639332541549026
453,-9.765700988769536,0,71,0.2556241454392438
454,-9.42777099609375,0,34,0.25485727300292604
455,-9.497850341796877,0,32,0.25409270118391725
456,-9.270847778320315,0,29,0.2533304230803655
457,-10.244968261718752,0,84,0.25257043181112443
458,-9.33071746826172,0,20,0.25181272051569104
459,-10.408716125488288,0,134,0.251057282354144
460,-9.336291503906251,0,20,0.25030411050708157
461,-9.044204101562501,0,14,0.24955319817556032
462,-8.58227310180665,0,247,0.24880453858103363
463,-10.845035400390634,0,174,0.24805812496529053
464,-9.681376647949218,0,80,0.24731395059039465
465,-9.315818786621096,0,60,0.24657200873862348
466,-9.467835083007813,0,39,0.2458322927124076
467,-9.562105102539064,0,64,0.24509479583427038
468,-9.403785705566408,0,41,0.24435951144676757
469,-9.344837036132812,0,25,0.24362643291242728
470,-9.524236450195312,0,42,0.24289555361369
471,-9.350711669921875,0,31,0.24216686695284892
472,-9.41863845825196,0,260,0.24144036635199037
473,-8.191896362304695,0,150,0.24071604525293439
474,-9.826551513671875,0,61,0.2399938971171756
475,-9.467276306152346,0,48,0.23927391542582405
476,-9.724756774902346,0,67,0.23855609367954658
477,-9.156470947265625,0,20,0.23784042539850794
478,-9.525030212402344,0,42,0.2371269041223124
479,-9.479271545410159,0,35,0.23641552340994548
480,-9.755688171386721,0,55,0.23570627683971565
481,-9.496499023437503,0,46,0.2349991580091965
482,-9.259818420410156,0,24,0.2342941605351689
483,-9.378715209960937,0,31,0.23359127805356342
484,-9.193227539062502,0,19,0.23289050421940272
485,-9.64280731201172,0,63,0.2321918327067445
486,-9.580828552246093,0,60,0.23149525720862427
487,-9.251240234374999,0,9,0.2308007714369984
488,-9.208903808593751,0,31,0.2301083691226874
489,-8.576299438476562,0,184,0.22941804401531934
490,-9.824548950195314,0,64,0.2287297898832734
491,-9.000347900390626,0,21,0.22804360051362357
492,-9.430791015625001,0,40,0.2273594697120827
493,-7.7322927856445345,0,127,0.22667739130294645
494,-9.383623046875,0,23,0.22599735912903762
495,-6.8452563476562505,0,94,0.2253193670516505
496,-8.42339767456055,0,157,0.22464340895049556
497,-9.91029754638672,0,25,0.22396947872364406
498,-9.180548706054688,0,29,0.22329757028747313
499,-10.712822265625004,0,97,0.2226276775766107
500,-10.0,0,1,0.22195979454388087
501,-10.568165588378912,0,95,0.22129391516024924
502,-10.09780395507813,0,84,0.2206300334147685
503,-9.730666809082033,0,56,0.2199681433145242
504,-9.65460327148438,0,49,0.21930823888458062
505,-10.0,0,1,0.21865031416792688
506,-9.911636657714846,0,69,0.2179943632254231
507,-7.903551101684572,0,211,0.21734038013574683
508,-10.727508850097676,0,486,0.21668835899533959
509,-9.94004516601563,0,91,0.21603829391835358
510,-11.017114562988292,0,129,0.21539017903659852
511,-10.15542602539063,0,84,0.21474400849948871
512,-11.148591003417978,0,193,0.21409977647399026
513,-10.731866149902354,0,166,0.21345747714456828
514,-9.899226989746099,0,63,0.21281710471313459
515,-10.201023254394535,0,92,0.2121786533989952
516,-9.85535369873047,0,44,0.2115421174387982
517,-11.429902954101575,0,236,0.2109074910864818
518,-9.725390930175788,0,102,0.21027476861322236
519,-7.06036605834961,0,79,0.2096439443073827
520,-9.698598327636718,0,23,0.20901501247446055
521,-10.64857788085938,0,141,0.20838796743703716
522,-10.0,0,1,0.20776280353472606
523,-7.553612976074216,0,88,0.20713951512412188
524,-9.306136779785158,0,30,0.2065180965787495
525,-7.870862884521488,0,119,0.20589854228901325
526,-9.574750976562502,0,32,0.20528084666214622
527,-15.531669921875018,0,594,0.20466500412215977
528,-10.554698181152352,0,202,0.2040510091097933
529,-9.87680145263672,0,66,0.2034388560824639
530,-9.677164306640627,0,66,0.2028285395142165
531,-11.51319366455079,0,177,0.20222005389567385
532,-7.848383026123046,0,176,0.20161339373398682
533,-10.915189208984389,0,171,0.20100855355278485
534,-10.845708618164066,0,197,0.20040552789212648
535,-9.550666809082035,0,38,0.1998043113084501
536,-10.0,0,1,0.19920489837452476
537,-9.936900024414067,0,89,0.1986072836794012
538,-7.382335510253908,0,142,0.198011461828363
539,-9.713144836425785,0,46,0.1974174274428779
540,-10.897554016113286,0,129,0.19682517516054926
541,-10.0,0,1,0.19623469963506762
542,-9.205545043945312,0,34,0.1956459955361624
543,-9.97088043212891,0,79,0.1950590575495539
544,-10.856632995605477,0,164,0.19447388037690524
545,-9.355353393554688,0,46,0.19389045873577454
546,-10.04963592529297,0,88,0.19330878735956722
547,-9.153123474121093,0,24,0.1927288609974885
548,-8.185161437988285,0,155,0.19215067441449604
549,-7.510115814208991,0,234,0.19157422239125255
550,-9.519984741210937,0,24,0.1909994997240788
551,-9.90475799560547,0,70,0.19042650122490654
552,-12.56775756835938,0,280,0.18985522172123181
553,-9.53085510253906,0,39,0.18928565605606812
554,-7.046297760009766,0,74,0.1887177990878999
555,-10.149927062988285,0,106,0.1881516456906362
556,-9.60061248779297,0,52,0.18758719075356428
557,-9.31611297607422,0,16,0.18702442918130358
558,-9.295345764160158,0,19,0.18646335589375967
559,-9.858901977539066,0,84,0.1859039658260784
560,-9.120549011230468,0,23,0.18534625392860016
561,-9.787144775390624,0,68,0.18479021516681435
562,-9.822332458496094,0,33,0.1842358445213139
563,-9.088510131835939,0,21,0.18368313698774996
564,-9.405046691894531,0,37,0.1831320875767867
565,-10.0,0,1,0.18258269131405633
566,-9.394939575195314,0,24,0.18203494324011416
567,-9.096581420898437,0,11,0.18148883841039382
568,-9.220278930664062,0,33,0.18094437189516263
569,-9.58955535888672,0,23,0.18040153877947715
570,-10.0,0,1,0.1798603341631387
571,-9.436534423828126,0,36,0.1793207531606493
572,-10.195322265624998,0,56,0.17878279090116736
573,-7.430051879882816,0,144,0.17824644252846386
574,-9.44205780029297,0,26,0.17771170320087848
575,-10.564860839843753,0,80,0.17717856809127586
576,-6.607875061035157,0,88,0.17664703238700202
577,-10.0,0,1,0.17611709128984102
578,-9.099989013671875,0,21,0.1755887400159715
579,-10.45192474365236,0,394,0.1750619737959236
580,-9.419222717285157,0,15,0.1745367878745358
581,-9.8400732421875,0,20,0.1740131775109122
582,-9.65432586669922,0,41,0.17349113797837945
583,-10.0,0,1,0.17297066456444432
584,-9.916779785156248,0,65,0.172451752570751
585,-8.727769775390623,0,58,0.17193439731303872
